seed,corruption_magnitude,group,count,median_information,median_abs_global_surprise,median_abs_local_surprise,median_global_influence,median_local_influence,mean_global_weight,mean_local_weight,median_local_radius_ratio
9,1.5,corrupted,619,0.0001842721258738,3.383567805203886,4.201010387627274,0.0041077482453717,0.0068417308239236,0.8497296111891889,0.714873293727472,0.9925365048034652
0,3.0,ordinary_clean,10527,0.0001897476642191,0.6939871445500013,0.6745693477798489,0.0001710421725911,0.0001689060795119,0.9940927978327676,0.9928237670446656,1.003669624279787
0,3.0,rare_clean,619,0.0008720138076872,0.8983679420532914,0.4539850506144637,0.0013702101521942,0.0004289730141715,0.9813487487270524,0.999364933309399,2.637031984816719
0,3.0,duplicate_group,2476,0.0001618524716666,0.7311265535632123,0.7482629811688084,0.0001548620811666,0.0001767829156343,0.9945469760625923,0.9968203669477228,0.9205592296443338
0,3.0,corrupted,619,0.000202361843709,6.2901108269229145,7.927311782608446,0.0149393190063116,0.0252382424136744,0.495244163963609,0.4261834231356753,1.0073504351001157
1,3.0,ordinary_clean,10527,0.0001878758878418,0.7018279500473812,0.6598606829409785,0.0001743789080787,0.0001590418443393,0.993394227583871,0.9940916036508248,1.0030390122166857
1,3.0,rare_clean,619,0.0008761908647157,0.8722390328431439,0.7980071048911873,0.0013507205391745,0.001162934517811,0.9808104407140802,0.9889350811446888,2.717342590903734
1,3.0,duplicate_group,2476,0.0001701365697251,0.6985169416483266,0.6569520647203024,0.0001539366836792,0.0001364546383101,0.9955481762918248,0.9974909333361152,0.9266034034033342
1,3.0,corrupted,619,0.0001932240953358,6.286411491256901,7.6430995737472545,0.0148206546677445,0.0210272802662769,0.4936558428678984,0.4399269751101532,0.979410764787613
10,3.0,ordinary_clean,10527,0.0001862511916362,0.6944422127118928,0.6733568395507704,0.0001688183374434,0.0001683116963242,0.9931981054062102,0.9930562431702414,1.002099906366224
10,3.0,rare_clean,619,0.0008598604549897,0.8732122918133112,0.432297446774077,0.0013419671815244,0.0003990505161937,0.9795148011219824,0.9987437837040222,2.70365030385096
10,3.0,duplicate_group,2476,0.0001648250767561,0.7278983467137411,0.7055428290524443,0.0001676211670499,0.0001643718567973,0.9960983475250638,0.9968974142250676,0.9277533150775102
10,3.0,corrupted,619,0.0001855750141363,6.323823059197538,7.920154429715966,0.0146528634074482,0.0228417336490074,0.4950281103028239,0.4301772736660348,1.0132880516094611
11,3.0,ordinary_clean,10527,0.0001892900807241,0.6797497668777249,0.6680854231464347,0.0001667466623025,0.0001671292488931,0.993086421084034,0.9926229854370126,1.0026358159519118
11,3.0,rare_clean,619,0.0008398062965962,0.8847109807416933,0.4246283309940634,0.0014148986272751,0.000415140703594,0.9801949640197144,0.9984075269552832,2.6488882888392373
11,3.0,duplicate_group,2476,0.0001620405593003,0.7071513828050914,0.6799883915683164,0.0001562205907818,0.0001571602891936,0.9960747352964034,0.9949513367393464,0.92007424577005
11,3.0,corrupted,619,0.0001908353156792,6.2625034084357285,7.916286364442811,0.0147204063081226,0.0274573049829235,0.5010819161236918,0.4176382320360253,1.010148091583595
12,3.0,ordinary_clean,10527,0.000191612437276,0.7002401490152385,0.659315741905352,0.0001758735172455,0.0001610627943944,0.9932595584405548,0.9942787475627776,1.0100304513660208
12,3.0,rare_clean,619,0.0008976211279066,0.8968500971433525,0.7512564413250801,0.0014862172535607,0.0011004199440455,0.9813117060871126,0.9881141690138796,2.692309237691642
12,3.0,duplicate_group,2476,0.0001619186572649,0.6869817598561739,0.6546132425320805,0.0001443942609455,0.0001259359904942,0.995488338841618,0.9945980249082118,0.9023092958276384
12,3.0,corrupted,619,0.0001898043619767,6.471796505351676,7.264752786435418,0.0161401930696736,0.0208245596526232,0.4836416199724185,0.4557875460052259,1.0327179615139164
13,3.0,ordinary_clean,10527,0.0001868117333222,0.7062276745309644,0.6438858518508951,0.0001764876714269,0.0001516177223049,0.9925342458601812,0.9942553761186405,1.0028893690103615
13,3.0,rare_clean,619,0.0008657850162901,0.8916601004798064,0.7397868488964586,0.0014515733970205,0.0011251736298083,0.9770714000280796,0.9862405226831908,2.682176320764446
13,3.0,duplicate_group,2476,0.0001668125999605,0.6714352268934913,0.5799655162515113,0.0001344245389405,0.0001045311927837,0.9950012263417474,0.9971404929463544,0.9257020544572976
13,3.0,corrupted,619,0.0001897269659069,6.577083736288985,7.588464438461309,0.0159749200831805,0.0213716339963093,0.4734378453731396,0.4448561383237488,0.996818569737374
14,3.0,ordinary_clean,10527,0.0001923341233157,0.703655677856921,0.6665994246397767,0.0001786308184923,0.000163481555212,0.9936531979834878,0.9949717848865096,1.002762009744823
14,3.0,rare_clean,619,0.00088390223226,0.902012375995312,0.753529818595044,0.0014863854019739,0.0011252924114432,0.9833302530381464,0.98756601849217,2.70098593140781
14,3.0,duplicate_group,2476,0.0001656942928242,0.6782674197333924,0.6681052226109897,0.0001496745351992,0.0001414973278211,0.9932128643847932,0.9971875524362276,0.9101400970821304
14,3.0,corrupted,619,0.0001932588594093,6.268704569345111,7.580852865858078,0.0151446226580991,0.0209696662632829,0.4933634951015803,0.4468251369466651,1.0133277172094244
15,3.0,ordinary_clean,10527,0.0001899414673053,0.7031710862800232,0.6697024020984171,0.000177236452089,0.0001682947218499,0.9929188308925424,0.9944405637176744,1.010084188061901
15,3.0,rare_clean,619,0.0009118415798623,0.8570309054333988,0.7678330985859321,0.0014099754524625,0.0012155297053402,0.983736967174056,0.9902418305114674,2.767170643597661
15,3.0,duplicate_group,2476,0.0001600436341506,0.7209452426381943,0.6690619323524765,0.0001560109835936,0.0001462323656883,0.9948200168838386,0.9945328596440092,0.8948320024341746
15,3.0,corrupted,619,0.0001844090012154,6.254319266670753,7.060511939616879,0.0144305291182536,0.018748853590357,0.4956060197173579,0.4649816572366203,1.0274718323046006
16,3.0,ordinary_clean,10527,0.0001889558970808,0.6954145065422263,0.6699753898996303,0.0001749506132586,0.0001635626898429,0.9929392322482694,0.9937835868932589,0.99861538333624
16,3.0,rare_clean,619,0.0008835765410189,0.9088719325946688,0.7906424372064839,0.0014489582866684,0.0012152634578435,0.976490131210531,0.986035278612392,2.6489232196366683
16,3.0,duplicate_group,2476,0.0001671798771444,0.742849153168022,0.6459929106393523,0.0001694136424927,0.0001281974541533,0.9945615653626132,0.9992278402671764,0.9217328388460012
16,3.0,corrupted,619,0.0001941390854596,6.449172063346719,7.5971347386000065,0.0156481955170299,0.0226010339603602,0.4852497246675572,0.4424376404905455,1.0271202343708972
17,3.0,ordinary_clean,10527,0.0001889093632652,0.7029589346901475,0.6408490313435189,0.0001728960089362,0.0001520973192713,0.9929582127854226,0.9925609489586812,1.0025778400796843
17,3.0,rare_clean,619,0.0008678003438929,0.9022277900525304,0.737177344622062,0.0015016139252593,0.0010756898209081,0.9785618771196164,0.9837857848220856,2.672461411660421
17,3.0,duplicate_group,2476,0.0001629381491968,0.6842237300800762,0.5968680637571399,0.0001431609710659,0.0001138519161056,0.9921896245083276,0.9947791759820064,0.9187558930509666
17,3.0,corrupted,619,0.0001842903719053,6.420075850356096,7.685749158142983,0.0149088897599198,0.0215435976395534,0.4877107490334284,0.4409810408885867,1.0024008030781717
18,3.0,ordinary_clean,10527,0.000189664574349,0.7009064890905132,0.6527537394665358,0.0001760236537509,0.0001527800586412,0.9918308566704556,0.9938850578372322,1.0059437986591728
18,3.0,rare_clean,619,0.0008671788603369,0.9552694872145924,0.8068581280708068,0.0015796976330095,0.0011885630660509,0.9766357173352332,0.9904325417312916,2.75145964327754
18,3.0,duplicate_group,2476,0.0001645177719939,0.701517982243734,0.6340231908782473,0.0001485131882065,0.0001317819251714,0.9956209906971072,0.9974849846757752,0.91508459256738
18,3.0,corrupted,619,0.0001804161087125,6.625236756023707,7.392008814688145,0.0155802772218376,0.0182770474159553,0.4728067560681542,0.4542032467703694,0.9826898792577872
19,3.0,ordinary_clean,10527,0.0001863790882107,0.7064131833592486,0.660867736413583,0.0001745579065196,0.0001592850484373,0.9924292199728808,0.993955678061531,1.0
19,3.0,rare_clean,619,0.0009344513786941,0.8800855720244963,0.4252207561399025,0.0014494074033456,0.00041504251481,0.9786340890569784,0.9989468562853742,2.6982908253338747
19,3.0,duplicate_group,2476,0.0001616659707757,0.7842801832847478,0.7169992274873589,0.0001829407407634,0.0001608662221904,0.9887369185904116,0.9941097446670448,0.9103317865766865
19,3.0,corrupted,619,0.0001853411456471,6.504598320199594,7.802035836168659,0.0162830247481389,0.0232687723218376,0.4749259316392639,0.4259791534547443,1.0220201640967947
2,3.0,ordinary_clean,10527,0.0001905484433758,0.7027862469329669,0.6739756302152533,0.0001777719278983,0.0001667835397646,0.992931282835116,0.993579707121942,1.0014180760242395
2,3.0,rare_clean,619,0.0008893775521221,0.9337118088102646,0.8267779571724618,0.0015275056921438,0.0012526038177617,0.9785256855637812,0.9900468630726114,2.702724345390477
2,3.0,duplicate_group,2476,0.0001648242933779,0.7211347192890863,0.6635637312991072,0.000151867288093,0.0001387643828691,0.9915858848614424,0.9965016856199882,0.9111570350569442
2,3.0,corrupted,619,0.0001905344706802,6.411742786165074,7.783022992080067,0.0151311257263431,0.0222730810488768,0.485438024362125,0.4301687013330419,1.01211955561222
3,3.0,ordinary_clean,10527,0.0001930075048803,0.6929557181139546,0.6874100369881615,0.0001756563776102,0.0001816622311633,0.9936907289499546,0.9943319692346756,1.0030658480103385
3,3.0,rare_clean,619,0.0009061115432889,0.8451947833674299,0.4258873867976235,0.0015370496839857,0.0004034561309294,0.9782952545542578,0.998770259142601,2.722930602098059
3,3.0,duplicate_group,2476,0.0001677749659808,0.7313568631348576,0.7366783283529129,0.000168739014121,0.0001742554374371,0.99067106165194,0.9925894725529004,0.9148054372226374
3,3.0,corrupted,619,0.0001838983148285,6.301567451826423,7.245432535807849,0.0141845548389469,0.0195242745547686,0.4907813539324454,0.4517209993237612,0.983871856525099
4,3.0,ordinary_clean,10527,0.000176197292777,0.7204876833701648,0.6846944471186207,0.0001755160356563,0.0001600005976753,0.9923138026509184,0.9937021919811092,1.005550234291545
4,3.0,rare_clean,619,0.0008076201019536,0.6906522527216792,0.3793834084766821,0.0009088808253868,0.000275659937919,0.9834807070675884,0.9984287101992916,2.6840589970660425
4,3.0,duplicate_group,2476,0.0001502140489015,0.7299328752601438,0.672164291327763,0.0001484361147206,0.0001325086601221,0.9939696964355572,0.9964208409763672,0.9062508436996448
4,3.0,corrupted,619,0.0001736854354885,6.4625309159331215,7.733290577341689,0.0141250698272444,0.0203663277740338,0.4849252096590032,0.4425655326666196,0.9977111420229952
5,3.0,ordinary_clean,10527,0.000186537315611,0.7099058250611627,0.6973913994071782,0.0001761376155363,0.0001754341844221,0.9929281682007544,0.9935390474591252,1.002113883366226
5,3.0,rare_clean,619,0.0008822654064781,0.8265261129783583,0.7552341349259624,0.0012531449604888,0.0010921059487597,0.9815258250062566,0.9840199632228956,2.706091768315793
5,3.0,duplicate_group,2476,0.0001586576815542,0.7165161837720143,0.674095942078764,0.0001626059022894,0.0001451571634384,0.9929968201270724,0.9957591882506558,0.9042617594860732
5,3.0,corrupted,619,0.0001911255128839,6.518090368845683,7.916016675700093,0.014802365114577,0.022746335908018,0.4853180568593471,0.4262313463888171,1.0136341703311853
6,3.0,ordinary_clean,10527,0.0001863759441101,0.7023449609656228,0.6757117142469596,0.0001741971674345,0.0001668013626982,0.99398775634118,0.994380190314724,1.0048951338147074
6,3.0,rare_clean,619,0.0008535712878786,0.8527658903893879,0.4282187699751588,0.0013544313437906,0.0003845628690138,0.9803122823452488,0.998203290504515,2.706926506081386
6,3.0,duplicate_group,2476,0.0001619073360934,0.7076618329768114,0.6936584633954539,0.0001448785136116,0.0001407283133306,0.9928429226415908,0.9949598247450326,0.9019222392209808
6,3.0,corrupted,619,0.0001881327630684,6.323661166063211,7.826057600894047,0.0150464278237784,0.0224908971011512,0.4934544840549492,0.4432557964084963,1.0335582148106133
7,3.0,ordinary_clean,10527,0.0001868276267242,0.7133133216124143,0.6715265296597472,0.0001791786741004,0.0001630406253105,0.9926421438681476,0.9931561519714024,1.003094147004718
7,3.0,rare_clean,619,0.0008618668141653,0.8721419643698426,0.801504609827111,0.0013816967893665,0.0011151700343122,0.9804480722518588,0.9851759838726504,2.666614598690239
7,3.0,duplicate_group,2476,0.000164587186703,0.7134672202476441,0.635066760434997,0.0001491953939041,0.0001318026703839,0.994708438738553,0.9928764164942644,0.9287205071198462
7,3.0,corrupted,619,0.0001922246209262,6.333509076436074,8.213022423049111,0.0147806375746852,0.0230461558338287,0.4935439792411493,0.4327748410615135,1.0105780403812767
8,3.0,ordinary_clean,10527,0.000185516011947,0.7113911002206673,0.677454136231028,0.0001767877931773,0.0001644566599444,0.9927551150838586,0.9943226989562062,1.0046498620945987
8,3.0,rare_clean,619,0.0008513748435527,0.945330698393698,0.8113653327612729,0.0014851336323962,0.0012449525197724,0.9792984474099806,0.9833856033335066,2.6929995404585174
8,3.0,duplicate_group,2476,0.0001610280210212,0.7298402857353211,0.6689434422673789,0.0001645856211719,0.0001276402533355,0.9931420583573776,0.9959397378638692,0.913015587480884
8,3.0,corrupted,619,0.0001802074587569,6.525311098882256,7.593433657816834,0.0147975346021081,0.0199260827909424,0.4781399141827923,0.4407827821549946,1.0022448713333436
9,3.0,ordinary_clean,10527,0.000189161155903,0.6965209200411416,0.6602832665426922,0.0001763413533573,0.0001624399513348,0.9933415093951806,0.994281034155499,1.0024990749948228
9,3.0,rare_clean,619,0.0008930717977426,0.8926665157513554,0.7646656932438844,0.0015425504962828,0.0012606682371185,0.9768119785484016,0.9872386975352596,2.7315727896151127
9,3.0,duplicate_group,2476,0.0001700166651979,0.7170395454511753,0.6282503450675464,0.000160539161342,0.0001318217860132,0.9909764014234926,0.9954339893655468,0.9316475997660796
9,3.0,corrupted,619,0.000185955846071,6.276466841351257,8.237670826224011,0.0144502915057404,0.0265678205052594,0.4923725962148219,0.4225481218752305,0.9702909655040324
